,selling_price,km_driven,engine,Automatic,Manual,Diesel,age
14156,7.75,69000.0,1995.0,1,0,1,11.0
14157,9.25,31000.0,1591.0,0,1,0,4.0
14158,1.99,197000.0,1248.0,0,1,1,11.0
14159,1.63,17928.0,995.0,0,1,0,11.0
14160,11.5,45000.0,1598.0,1,0,0,9.0
14161,12.75,57500.0,2179.0,1,0,1,5.0
14162,4.85,49000.0,1197.0,0,1,0,6.0
14163,6.8,52000.0,1248.0,0,1,1,6.0
14164,15.0,4000.0,1956.0,0,1,1,3.0
14165,5.15,57500.0,1498.0,0,1,1,8.0
14166,4.85,40000.0,1198.0,0,1,1,6.0
14167,6.0,40000.0,1194.0,0,1,0,4.0
14168,5.75,52000.0,1248.0,0,1,1,6.0
14169,6.25,65000.0,1497.0,0,1,0,7.0
14170,1.25,128880.0,1086.0,0,1,0,14.0
14171,5.75,64576.0,1498.0,1,0,1,7.0
14172,0.95,85000.0,1086.0,0,1,0,14.0
14173,7.25,13315.0,1462.0,0,1,0,4.0
14174,30.0,90000.0,2987.0,1,0,1,8.0
14175,16.7,24500.0,1477.4136,1,0,1,8.0
14176,3.25,58000.0,1598.0,0,1,1,10.0
14177,6.2,57000.0,1497.0,0,1,0,8.0
14178,3.75,5863.0,998.0,0,1,0,3.0
14179,2.35,59000.0,1197.0,0,1,0,11.0
14180,7.5,82000.0,1781.0,1,0,0,12.0
14181,4.8,36000.0,1498.0,0,1,1,9.0
14182,1.99,70000.0,1086.0,0,1,0,11.0
14183,6.5,51500.0,1248.0,0,1,1,6.0
14184,2.95,51916.0,998.0,0,1,0,9.0
14185,3.4,50000.0,1498.0,0,1,1,9.0
14186,44.85,45000.0,2993.0,1,0,1,4.0
14187,19.95,56000.0,2143.0,1,0,1,7.0
14188,2.95,42000.0,1197.0,0,1,0,6.0
14189,3.6,55000.0,1197.0,0,1,0,6.0
14190,13.9,79000.0,2143.0,1,0,1,9.0
14191,2.3,110000.0,1248.0,0,1,1,11.0
14192,4.35,90000.0,1248.0,0,1,1,7.0
14193,3.75,187000.0,2494.0,0,1,1,11.0
14194,6.0,49570.0,1248.0,0,1,1,7.0
14195,2.75,53000.0,1298.0,0,1,0,11.0
14196,2.35,75000.0,1086.0,0,1,0,10.0
14197,30.0,10782.0,1995.0,1,0,1,4.0
14198,5.75,85000.0,2499.0,0,1,1,10.0
14199,5.85,51000.0,1498.0,1,0,1,7.0
14200,6.45,85000.0,2953.0,1,0,1,10.0
14201,2.25,56000.0,936.0,0,1,1,9.0
14202,4.65,47000.0,1498.0,0,1,1,9.0
14203,4.5,104000.0,1364.0,0,1,1,6.0
14204,3.0,52000.0,998.0,0,1,0,6.0
14205,3.49,90000.0,1461.0,0,1,1,9.0
14206,5.5,19000.0,1197.0,1,0,0,6.0
14207,6.25,48000.0,1373.0,1,0,0,7.0
14208,6.8,35000.0,1493.0,0,1,1,5.0
14209,13.0,70000.0,1595.0,1,0,0,7.0
14210,4.14,27000.0,1198.0,1,0,0,6.0
14211,2.55,54000.0,1199.0,0,1,1,10.0
14212,4.81,84475.0,1396.0,0,1,1,7.0
14213,8.75,24000.0,1995.0,1,0,1,11.0
14214,6.65,29914.0,1197.0,0,1,0,5.0
14215,3.7,58000.0,1197.0,0,1,0,8.0
14216,53.75,14000.0,2487.0,1,0,0,3.0
14217,5.3,44000.0,1197.0,0,1,0,6.0
14218,3.85,71000.0,1248.0,0,1,1,8.0
14219,4.75,72000.0,1582.0,0,1,1,8.0
14220,1.35,70000.0,1086.0,0,1,0,13.0
14221,6.9,53000.0,1197.0,1,0,0,6.0
14222,2.1,57000.0,998.0,0,1,0,11.0
14223,2.36,83703.0,1199.0,0,1,1,9.0
14224,17.5,46002.0,1798.0,1,0,0,6.0
14225,3.15,66000.0,814.0,0,1,0,7.0
14226,2.6,65000.0,1199.0,0,1,0,11.0
14227,2.6,70255.0,1197.0,0,1,0,11.0
14228,1.9,67000.0,936.0,0,1,1,9.0
14229,2.15,69000.0,1298.0,0,1,0,13.0
14230,2.6,72000.0,1197.0,0,1,0,12.0
14231,5.5,13000.0,2354.0,1,0,0,13.0
14232,13.8,45500.0,1968.0,1,0,1,10.0
14233,4.75,28777.0,1248.0,0,1,1,7.0
14234,6.35,57000.0,1497.0,0,1,0,6.0
14235,2.6,40000.0,796.0,0,1,0,6.0
14236,60.0,9500.0,2987.0,1,0,1,6.0
14237,5.75,56000.0,1197.0,0,1,0,4.0
14238,3.75,55000.0,1498.0,0,1,1,8.0
14239,13.5,10000.0,1497.0,1,0,0,3.0
14240,28.0,55000.0,2143.0,1,0,1,5.0
14241,3.3,75828.0,1364.0,0,1,1,12.0
14242,10.0,44000.0,1997.0,0,1,1,6.0
14243,2.0,98000.0,1399.0,0,1,1,10.0
14244,9.99,85000.0,1477.4136,1,0,1,11.0
14245,7.25,63000.0,1498.0,0,1,1,5.0
14246,6.9,8000.0,1197.0,0,1,0,4.0
14247,5.5,50000.0,1498.0,0,1,1,9.0
14248,2.1,160180.0,1198.0,0,1,0,10.0
14249,7.5,18000.0,1248.0,0,1,1,5.0
14250,7.0,70000.0,1396.0,0,1,1,7.0
14251,6.9,70000.0,1248.0,0,1,1,5.0
14252,4.0,69000.0,1582.0,0,1,1,9.0
14253,16.7,65000.0,2393.0,0,1,1,5.0
14254,4.95,70200.0,2179.0,0,1,1,8.0
14255,3.0,54200.0,1496.0,0,1,0,11.0
14256,6.0,38000.0,1198.0,0,1,0,4.0
14257,2.25,78300.0,1197.0,0,1,0,12.0
14258,2.25,79000.0,1461.0,0,1,1,9.0
14259,3.75,55200.0,1198.0,0,1,0,8.0
14260,4.75,70000.0,1582.0,0,1,1,8.0
14261,5.1,32000.0,1198.0,0,1,0,5.0
14262,2.85,65101.0,1598.0,0,1,1,11.0
14263,8.4,44000.0,1248.0,0,1,1,4.0
14264,2.65,65000.0,1461.0,0,1,1,10.0
14265,3.44,36936.0,1086.0,0,1,0,7.0
14266,5.5,58000.0,1197.0,0,1,0,6.0
14267,3.95,45000.0,1197.0,1,0,0,10.0
14268,8.5,83000.0,1997.0,0,1,1,7.0
14269,5.45,12480.0,1197.0,0,1,0,3.0
14270,4.3,79806.0,1197.0,0,1,0,7.0
14271,7.1,71255.0,1461.0,0,1,1,5.0
14272,12.5,45000.0,2179.0,0,1,1,3.0
14273,10.99,89000.0,2199.0,1,0,1,8.0
14274,7.15,6399.0,1199.0,0,1,0,3.0
14275,20.5,36000.0,1995.0,1,0,1,9.0
14276,4.5,56000.0,1497.0,0,1,0,8.0
14277,2.2,78800.0,1199.0,0,1,1,11.0
14278,4.45,58000.0,1198.0,1,0,0,8.0
14279,5.45,62000.0,1498.0,0,1,1,8.0
14280,8.75,54000.0,1582.0,0,1,1,6.0
14281,3.3,25000.0,998.0,0,1,0,4.0
14282,6.75,27000.0,1198.0,0,1,0,4.0
14283,29.9,40000.0,2143.0,1,0,1,4.0
14284,2.4,65000.0,1197.0,0,1,0,10.0
14285,2.8,58000.0,1197.0,0,1,0,11.0
14286,1.35,45514.0,995.0,0,1,0,13.0
14287,4.5,17205.0,1198.0,0,1,0,8.0
14288,8.75,14217.0,1248.0,0,1,1,4.0
14289,6.8,72000.0,1248.0,0,1,1,4.0
14290,6.7,61000.0,1248.0,0,1,1,6.0
14291,7.0,70000.0,1461.0,0,1,1,8.0
14292,1.15,71000.0,998.0,0,1,0,14.0
14293,5.11,58000.0,1364.0,0,1,1,9.0
14294,1.24,70000.0,998.0,0,1,0,14.0
14295,40.0,23000.0,1995.0,1,0,1,4.0
14296,4.39,20000.0,1197.0,0,1,0,6.0
14297,16.0,85000.0,2982.0,0,1,1,8.0
14298,3.8,41000.0,1197.0,0,1,0,8.0
14299,3.75,49137.0,2956.0,0,1,1,5.0
14300,2.45,62000.0,1198.0,0,1,0,11.0
14301,5.85,35000.0,1498.0,0,1,0,5.0
14302,3.6,62000.0,1497.0,0,1,0,11.0
14303,9.45,4900.0,1591.0,0,1,0,3.0
14304,5.25,55200.0,1798.0,0,1,0,10.0
14305,2.0,65000.0,1197.0,0,1,0,11.0
14306,8.65,28000.0,1248.0,0,1,1,4.0
14307,3.95,48000.0,1120.0,0,1,1,5.0
14308,6.75,38060.0,1197.0,1,0,0,6.0
14309,8.8,102000.0,2982.0,0,1,1,10.0
14310,1.75,65000.0,1086.0,0,1,0,12.0
14311,4.24,11500.0,1197.0,0,1,0,7.0
14312,2.65,25864.0,796.0,0,1,0,7.0
14313,3.1,94892.0,1582.0,0,1,1,10.0
14314,8.75,140000.0,2494.0,0,1,1,7.0
14315,8.0,15000.0,1497.0,1,0,0,5.0
14316,8.9,53000.0,1497.0,1,0,0,6.0
14317,7.5,9929.0,1497.0,0,1,0,4.0
14318,11.5,120000.0,1968.0,1,0,1,6.0
14319,2.85,59830.0,1198.0,0,1,0,10.0
14320,2.85,49000.0,1798.0,0,1,0,13.0
14321,48.5,2000.0,1995.0,1,0,1,1.0
14322,1.75,215000.0,1461.0,0,1,1,10.0
14323,2.69,58000.0,1198.0,0,1,0,10.0
14324,6.8,48000.0,1995.0,1,0,0,12.0
14325,2.58,81566.0,1248.0,0,1,1,9.0
14326,4.95,60000.0,1199.0,0,1,0,7.0
14327,2.55,75000.0,1197.0,0,1,0,11.0
14328,2.78,31851.0,799.0,0,1,0,5.0
14329,4.75,54000.0,1248.0,0,1,1,8.0
14330,9.0,35000.0,2179.0,0,1,1,6.0
14331,4.75,62000.0,1461.0,0,1,1,8.0
14332,25.9,65000.0,2993.0,1,0,1,8.0
14333,13.5,67500.0,2393.0,0,1,1,5.0
14334,25.75,18000.0,1984.0,1,0,0,5.0
14335,2.2,108000.0,1396.0,0,1,1,10.0
14336,3.0,22779.0,799.0,0,1,0,6.0
14337,9.5,30000.0,1591.0,0,1,0,6.0
14338,7.75,77000.0,1396.0,0,1,1,7.0
14339,7.0,80000.0,1598.0,0,1,1,7.0
14340,4.4,56302.0,1186.0,0,1,1,5.0
14341,3.0,25000.0,796.0,0,1,0,3.0
14342,2.4,72000.0,1197.0,0,1,0,10.0
14343,2.75,20000.0,799.0,0,1,0,5.0
14344,12.5,80000.0,1798.0,1,0,0,10.0
14345,1.25,81000.0,1086.0,0,1,0,14.0
14346,2.65,82110.0,1197.0,0,1,0,11.0
14347,4.65,67000.0,1591.0,1,0,0,9.0
14348,13.95,42000.0,2776.0,1,0,1,5.0
14349,7.5,38300.0,1248.0,0,1,1,4.0
14350,5.0,13229.0,1197.0,0,1,0,6.0
14351,7.55,32000.0,1497.0,0,1,0,7.0
14352,3.5,80000.0,1396.0,0,1,1,8.0
14353,1.8,68000.0,1197.0,0,1,0,12.0
14354,2.5,56660.0,998.0,0,1,0,7.0
14355,3.35,46000.0,1120.0,0,1,1,7.0
14356,4.9,4000.0,1197.0,0,1,0,4.0
14357,2.95,76000.0,1493.0,0,1,1,8.0
14358,6.8,54000.0,1498.0,0,1,1,5.0
14359,10.5,19800.0,1396.0,0,1,1,4.0
14360,3.75,55000.0,1498.0,0,1,1,8.0
14361,7.45,55000.0,1497.0,0,1,0,5.0
14362,2.85,38640.0,1196.0,0,1,0,6.0
14363,6.3,28000.0,1197.0,0,1,0,3.0
14364,19.95,80000.0,2494.0,1,0,0,6.0
14365,3.0,8000.0,799.0,0,1,0,4.0
14366,17.51,50001.0,3498.0,1,0,0,12.0
14367,18.5,55000.0,1395.0,1,0,0,6.0
14368,9.99,84000.0,1477.4136,1,0,1,11.0
14369,5.38,54495.0,1498.0,0,1,1,4.0
14370,15.5,30000.0,2993.0,1,0,1,10.0
14371,4.28,66000.0,1461.0,0,1,1,10.0
14372,6.25,105000.0,2199.0,1,0,1,10.0
14373,1.3,60000.0,1199.0,0,1,0,12.0
14374,5.9,16315.0,1197.0,0,1,0,4.0
14375,5.5,9000.0,1197.0,0,1,0,2.0
14376,6.9,76000.0,2354.0,0,1,0,10.0
14377,4.0,57000.0,1461.0,0,1,1,8.0
14378,15.75,35000.0,2694.0,0,1,0,6.0
14379,45.75,20000.0,1998.0,1,0,0,4.0
14380,5.51,102000.0,1373.0,0,1,0,7.0
14381,10.39,10000.0,1396.0,0,1,1,2.0
14382,2.2,83000.0,1298.0,0,1,0,11.0
14383,25.0,65000.0,2987.0,1,0,1,7.0
14384,7.15,41666.0,1499.0,1,0,0,6.0
14385,4.0,46138.0,1197.0,0,1,0,7.0
14386,2.7,55000.0,1196.0,0,1,0,6.0
14387,7.25,36725.0,1197.0,1,0,0,4.0
14388,2.65,65555.0,1496.0,0,1,0,11.0
14389,7.0,50000.0,1498.0,0,1,1,5.0
14390,27.5,45000.0,2755.0,1,0,1,5.0
14391,6.65,58000.0,1248.0,0,1,1,6.0
14392,5.0,46931.0,1197.0,0,1,0,5.0
14393,5.54,30000.0,1396.0,0,1,1,6.0
14394,3.6,62000.0,1461.0,0,1,1,9.0
14395,8.35,15000.0,1497.0,0,1,0,5.0
14396,4.45,34156.0,1198.0,0,1,0,7.0
14397,2.65,49454.0,1198.0,0,1,0,10.0
14398,5.5,70000.0,1498.0,0,1,1,8.0
14399,5.15,18800.0,1197.0,0,1,0,3.0
14400,5.5,49000.0,1248.0,0,1,1,7.0
14401,3.75,16000.0,1493.0,0,1,1,8.0
14402,5.0,35000.0,1497.0,0,1,0,6.0
14403,2.85,42000.0,1197.0,0,1,0,11.0
14404,5.5,62000.0,1598.0,0,1,1,7.0
14405,3.65,75000.0,1598.0,0,1,1,9.0
14406,5.0,56000.0,1497.0,0,1,0,8.0
14407,45.0,18000.0,2993.0,1,0,1,4.0
14408,4.45,23000.0,1199.0,0,1,0,3.0
14409,10.31,76000.0,2143.0,1,0,1,9.0
14410,7.1,20000.0,1197.0,1,0,0,5.0
14411,7.0,120000.0,1248.0,0,1,1,6.0
14412,3.5,53000.0,998.0,0,1,0,7.0
14413,3.45,112000.0,1248.0,0,1,1,9.0
14414,5.75,19567.0,1198.0,1,0,0,5.0
14415,18.0,80000.0,1968.0,1,0,1,9.0
14416,1.99,43493.0,1196.0,0,1,0,11.0
14417,34.8,6577.0,1991.0,1,0,0,4.0
14418,7.5,6905.0,1199.0,1,0,0,4.0
14419,5.25,24513.0,998.0,0,1,0,5.0
14420,3.99,76508.0,1197.0,0,1,0,6.0
14421,8.25,28500.0,1582.0,0,1,1,5.0
14422,3.85,77000.0,1497.0,0,1,0,13.0
14423,15.25,125000.0,1796.0,1,0,0,9.0
14424,6.35,18000.0,1199.0,1,0,0,4.0
14425,4.6,23853.0,998.0,1,0,0,7.0
14426,4.5,78000.0,1582.0,0,1,1,9.0
14427,7.15,79000.0,1199.0,0,1,0,5.0
14428,1.3,156000.0,1396.0,0,1,1,7.0
14429,4.0,37323.0,1497.0,0,1,0,10.0
14430,2.95,22000.0,999.0,0,1,0,5.0
14431,6.15,95000.0,1248.0,0,1,1,5.0
14432,2.7,39000.0,814.0,0,1,0,8.0
14433,1.75,70000.0,796.0,0,1,0,8.0
14434,2.4,203125.0,1196.0,0,1,0,6.0
14435,6.95,24603.0,1373.0,0,1,0,6.0
14436,4.5,59000.0,1498.0,0,1,1,8.0
14437,1.7,36000.0,796.0,0,1,0,9.0
14438,16.0,80000.0,1995.0,1,0,1,9.0
14439,9.5,75000.0,1248.0,0,1,1,4.0
14440,4.15,64198.0,1396.0,0,1,1,10.0
14441,2.5,57342.0,1196.0,0,1,0,11.0
14442,4.4,15000.0,998.0,0,1,0,4.0
14443,6.0,60000.0,1197.0,0,1,0,6.0
14444,6.5,60000.0,1373.0,0,1,0,8.0
14445,4.75,42000.0,1498.0,0,1,1,9.0
14446,4.5,57226.0,998.0,1,0,0,7.0
14447,2.4,50000.0,796.0,0,1,0,6.0
14448,9.25,17843.0,1199.0,1,0,0,4.0
14449,5.3,61000.0,1598.0,0,1,0,7.0
14450,5.2,40000.0,1197.0,0,1,0,4.0
14451,5.3,38343.0,1197.0,0,1,0,5.0
14452,3.9,56494.0,1120.0,0,1,1,8.0
14453,4.25,120000.0,1248.0,0,1,1,4.0
14454,6.6,46000.0,1461.0,0,1,1,8.0
14455,3.25,32545.0,1197.0,0,1,0,9.0
14456,9.35,26718.0,1498.0,0,1,1,4.0
14457,2.9,60000.0,1498.0,0,1,0,9.0
14458,1.6,80000.0,814.0,0,1,0,9.0
14459,1.95,72046.0,1461.0,0,1,1,10.0
14460,16.75,17750.0,2179.0,1,0,1,4.0
14461,12.45,20000.0,1497.0,0,1,0,4.0
14462,7.7,15000.0,1498.0,0,1,1,7.0
14463,6.25,75842.0,1582.0,1,0,1,9.0
14464,4.15,61950.0,1198.0,0,1,0,9.0
14465,4.2,70000.0,998.0,0,1,0,6.0
14466,3.85,60200.0,1196.0,0,1,0,7.0
14467,9.51,13000.0,1248.0,0,1,1,3.0
14468,6.0,90000.0,1248.0,0,1,1,9.0
14469,4.0,70000.0,1196.0,0,1,0,3.0
14470,2.61,41000.0,1197.0,0,1,0,12.0
14471,8.85,34000.0,1248.0,0,1,1,5.0
14472,4.1,10000.0,999.0,0,1,0,3.0
14473,5.99,53247.0,1373.0,0,1,0,8.0
14474,5.6,10000.0,1197.0,0,1,0,4.0
14475,5.35,55000.0,1248.0,0,1,1,7.0
14476,7.15,37000.0,1497.0,0,1,0,7.0
14477,1.4,50000.0,796.0,0,1,0,9.0
14478,7.75,114000.0,1248.0,0,1,1,5.0
14479,7.35,61034.0,1248.0,0,1,1,9.0
14480,13.5,69000.0,1998.0,1,0,1,10.0
14481,2.35,54000.0,1086.0,0,1,0,14.0
14482,7.25,24381.0,1197.0,1,0,0,4.0
14483,16.5,68000.0,2179.0,0,1,1,4.0
14484,3.0,92500.0,1498.0,0,1,1,8.0
14485,3.35,19000.0,1198.0,0,1,0,7.0
14486,8.25,41000.0,1497.0,0,1,1,5.0
14487,5.75,52000.0,1991.0,1,0,1,12.0
14488,2.5,69000.0,1248.0,0,1,1,13.0
14489,5.0,40000.0,1598.0,0,1,0,7.0
14490,2.5,120000.0,1248.0,0,1,1,11.0
14491,5.5,32000.0,1197.0,0,1,0,7.0
14492,8.35,70000.0,1497.0,0,1,0,5.0
14493,8.65,30000.0,1199.0,0,1,0,3.0
14494,4.0,67000.0,1248.0,0,1,1,10.0
14495,3.65,54000.0,1197.0,0,1,0,7.0
14496,25.99,56000.0,2755.0,1,0,1,5.0
14497,36.95,111000.0,2987.0,1,0,1,6.0
14498,10.4,95000.0,1995.0,1,0,1,12.0
14499,7.7,26000.0,1197.0,0,1,0,5.0
14500,4.5,70000.0,1197.0,0,1,0,8.0
14501,5.11,55000.0,1197.0,0,1,0,8.0
14502,10.25,25286.0,1591.0,1,0,0,6.0
14503,5.35,137000.0,2354.0,0,1,0,12.0
14504,10.0,186000.0,2179.0,0,1,1,7.0
14505,1.2,120000.0,1405.0,0,1,1,14.0
14506,20.0,60000.0,2494.0,1,0,0,7.0
14507,27.9,58000.0,2143.0,1,0,1,7.0
14508,5.25,2925.0,1086.0,0,1,0,4.0
14509,1.95,29000.0,624.0,0,1,0,8.0
14510,17.11,13000.0,1956.0,0,1,1,3.0
14511,4.0,70000.0,1248.0,0,1,1,11.0
14512,7.75,213141.0,2494.0,0,1,1,11.0
14513,8.75,16000.0,1496.0,0,1,0,4.0
14514,5.4,8500.0,1197.0,0,1,0,6.0
14515,8.0,60000.0,1582.0,0,1,1,6.0
14516,8.5,35000.0,1498.0,0,1,1,5.0
14517,4.75,38000.0,1198.0,0,1,0,7.0
14518,2.9,10000.0,814.0,0,1,0,5.0
14519,4.65,73000.0,1198.0,0,1,0,7.0
14520,5.35,28500.0,1197.0,0,1,0,6.0
14521,7.5,114252.0,1396.0,0,1,1,4.0
14522,2.95,26844.0,799.0,0,1,0,6.0
14523,9.9,60000.0,1498.0,1,0,1,4.0
14524,8.95,29000.0,1197.0,1,0,0,4.0
14525,16.95,90000.0,2993.0,1,0,1,12.0
14526,3.55,58000.0,1248.0,0,1,1,7.0
14527,4.85,112755.0,1248.0,0,1,1,10.0
14528,3.2,43932.0,998.0,0,1,0,8.0
14529,3.2,100000.0,1197.0,0,1,0,8.0
14530,16.25,56000.0,2393.0,0,1,1,6.0
14531,8.5,29000.0,1497.0,0,1,0,4.0
14532,5.0,38465.0,1186.0,0,1,1,5.0
14533,4.5,25000.0,1198.0,0,1,0,4.0
14534,10.5,25000.0,1496.0,1,0,0,4.0
14535,5.5,90000.0,2523.0,0,1,1,7.0
14536,4.75,56458.0,1197.0,0,1,0,7.0
14537,4.41,57468.0,1498.0,1,0,0,7.0
14538,10.25,14500.0,998.0,0,1,0,3.0
14539,13.75,65000.0,2393.0,0,1,1,5.0
14540,12.5,70000.0,1477.4136,1,0,1,11.0
14541,10.9,37000.0,1997.0,0,1,1,5.0
14542,3.85,96000.0,1197.0,0,1,0,8.0
14543,4.15,36044.0,998.0,0,1,0,6.0
14544,15.5,10000.0,2179.0,0,1,1,3.0
14545,12.5,72000.0,2982.0,0,1,1,9.0
14546,5.75,13572.0,1498.0,0,1,1,6.0
14547,7.0,5000.0,1198.0,0,1,1,3.0
14548,8.11,28000.0,1498.0,0,1,1,4.0
14549,4.75,78000.0,1248.0,0,1,1,10.0
14550,3.4,77000.0,1248.0,0,1,1,11.0
14551,10.25,79825.0,1582.0,1,0,1,7.0
14552,6.5,70000.0,1498.0,0,1,1,7.0
14553,10.75,35000.0,1968.0,1,0,1,8.0
14554,3.9,120000.0,1396.0,0,1,0,9.0
14555,6.4,81000.0,1373.0,0,1,0,7.0
14556,6.25,60000.0,1396.0,0,1,1,5.0
14557,4.25,5000.0,1193.0,0,1,0,4.0
14558,7.9,70000.0,1364.0,0,1,1,4.0
14559,5.95,95000.0,1968.0,1,0,1,10.0
14560,3.9,23000.0,998.0,0,1,0,5.0
14561,7.0,14000.0,1198.0,0,1,0,4.0
14562,10.95,51452.0,2494.0,0,1,1,7.0
14563,5.3,105240.0,1248.0,0,1,1,7.0
14564,3.99,87187.0,793.0,0,1,1,6.0
14565,4.99,68000.0,3597.0,1,0,0,13.0
14566,6.95,27000.0,1199.0,0,1,0,5.0
14567,7.4,50000.0,1498.0,0,1,1,5.0
14568,11.85,21000.0,1497.0,1,0,0,4.0
14569,4.1,35000.0,1198.0,0,1,0,4.0
14570,4.0,100000.0,1197.0,0,1,0,7.0
14571,9.5,20000.0,1498.0,0,1,1,4.0
14572,16.5,40000.0,1968.0,1,0,1,10.0
14573,2.72,65000.0,1497.0,0,1,0,13.0
14574,9.5,35000.0,1248.0,0,1,1,5.0
14575,6.3,75000.0,1797.0,1,0,0,9.0
14576,6.25,76430.0,1396.0,0,1,1,7.0
14577,4.0,28763.0,998.0,0,1,0,5.0
14578,7.85,55000.0,1497.0,0,1,0,7.0
14579,11.0,173000.0,2477.0,0,1,1,8.0
14580,10.5,96000.0,2987.0,1,0,1,13.0
14581,20.9,70000.0,2198.0,0,1,1,6.0
14582,28.0,28594.0,1991.0,1,0,0,6.0
14583,6.15,115000.0,2179.0,0,1,1,10.0
14584,5.91,63000.0,1461.0,0,1,1,8.0
14585,5.4,15000.0,1086.0,1,0,0,3.0
14586,11.5,62000.0,1582.0,0,1,1,6.0
14587,7.15,58900.0,1498.0,1,0,1,7.0
14588,6.65,59000.0,1461.0,0,1,1,7.0
14589,11.5,60000.0,1582.0,0,1,1,4.0
14590,2.65,40607.0,998.0,1,0,0,10.0
14591,3.49,10177.0,1198.0,0,1,0,4.0
14592,3.25,110000.0,1248.0,0,1,1,14.0
14593,4.6,42000.0,1197.0,1,0,0,8.0
14594,6.3,25000.0,1197.0,1,0,0,5.0
14595,3.25,44400.0,1197.0,0,1,0,12.0
14596,2.75,82000.0,998.0,0,1,0,12.0
14597,2.85,89254.0,1399.0,0,1,1,12.0
14598,12.0,15000.0,1461.0,0,1,1,4.0
14599,9.25,16000.0,1497.0,0,1,0,4.0
14600,4.8,82000.0,1197.0,0,1,0,7.0
14601,7.5,43089.0,1248.0,0,1,1,4.0
14602,8.5,22000.0,2523.0,0,1,1,9.0
14603,11.75,50000.0,1582.0,0,1,1,5.0
14604,5.7,54000.0,1498.0,1,0,1,5.0
14605,2.25,60000.0,998.0,0,1,0,11.0
14606,11.0,64000.0,1582.0,0,1,1,6.0
14607,4.5,132000.0,1498.0,0,1,1,7.0
14608,6.0,63000.0,1498.0,0,1,1,8.0
14609,10.5,105000.0,1582.0,0,1,1,6.0
14610,4.1,15000.0,999.0,0,1,0,4.0
14611,9.17,84918.0,1582.0,1,0,1,7.0
14612,4.75,78000.0,1497.0,1,0,0,12.0
14613,3.15,65000.0,998.0,0,1,0,6.0
14614,21.5,89000.0,1995.0,1,0,1,8.0
14615,3.05,46300.0,998.0,0,1,0,10.0
14616,15.5,30000.0,2393.0,0,1,1,5.0
14617,9.5,31000.0,1497.0,0,1,0,5.0
14618,4.65,53800.0,1198.0,1,0,0,8.0
14619,7.4,49184.0,1498.0,0,1,1,6.0
14620,7.2,79315.0,1248.0,0,1,1,5.0
14621,11.75,148712.0,2494.0,0,1,1,9.0
14622,4.5,13552.0,1199.0,0,1,0,6.0
14623,5.0,15000.0,1197.0,0,1,0,4.0
14624,4.0,110000.0,2179.0,0,1,1,9.0
14625,2.5,150000.0,1399.0,0,1,1,11.0
14626,4.5,30000.0,998.0,0,1,0,5.0
14627,7.2,17000.0,1197.0,0,1,0,6.0
14628,5.75,106868.0,2494.0,0,1,1,12.0
14629,4.15,20587.0,1197.0,0,1,0,8.0
14630,3.89,17568.0,998.0,0,1,0,9.0
14631,2.5,42656.0,1586.0,0,1,0,12.0
14632,6.0,30000.0,1198.0,0,1,0,4.0
14633,3.0,175000.0,1896.0,0,1,1,13.0
14634,3.5,64000.0,793.0,0,1,1,7.0
14635,2.0,30000.0,799.0,0,1,0,5.0
14636,16.85,31324.0,2179.0,0,1,1,4.0
14637,7.5,49000.0,2498.0,0,1,1,6.0
14638,2.9,73500.0,1396.0,0,1,1,7.0
14639,1.8,57000.0,796.0,0,1,0,10.0
14640,3.75,25000.0,1193.0,0,1,0,6.0
14641,1.5,50000.0,1061.0,0,1,0,14.0
14642,6.6,36790.0,1197.0,0,1,0,4.0
14643,55.0,27000.0,2987.0,1,0,1,7.0
14644,26.75,128000.0,2179.0,1,0,1,6.0
14645,18.25,11000.0,1798.0,1,0,0,4.0
14646,3.8,69800.0,1196.0,0,1,0,8.0
14647,3.85,35017.0,999.0,1,0,0,5.0
14648,7.65,46432.0,1396.0,0,1,1,4.0
14649,3.35,25000.0,999.0,0,1,0,3.0
14650,3.85,52846.0,1197.0,0,1,0,11.0
14651,11.5,72000.0,2199.0,0,1,1,9.0
14652,16.49,58000.0,2755.0,1,0,1,6.0
14653,2.95,44500.0,998.0,0,1,0,12.0
14654,4.99,145000.0,2523.0,0,1,1,7.0
14655,1.2,69000.0,936.0,0,1,1,10.0
14656,7.75,100000.0,2179.0,0,1,1,10.0
14657,5.0,50000.0,1798.0,0,1,0,12.0
14658,2.4,55000.0,1199.0,0,1,1,10.0
14659,5.0,46758.0,1197.0,1,0,0,5.0
14660,2.3,106000.0,1196.0,0,1,0,12.0
14661,7.75,20282.0,1199.0,1,0,0,5.0
14662,12.75,63000.0,1796.0,1,0,0,10.0
14663,5.45,39000.0,1199.0,0,1,0,6.0
14664,4.05,34000.0,1598.0,0,1,0,9.0
14665,6.9,52000.0,1197.0,0,1,0,5.0
14666,7.15,17000.0,1197.0,0,1,0,4.0
14667,3.5,210000.0,1248.0,0,1,1,8.0
14668,7.0,40000.0,1248.0,0,1,1,6.0
14669,1.5,99000.0,1061.0,0,1,0,12.0
14670,6.35,61000.0,1197.0,0,1,0,6.0
14671,6.0,80000.0,1497.0,0,1,0,6.0
14672,5.05,70000.0,1248.0,0,1,1,10.0
14673,5.55,74000.0,1396.0,0,1,1,7.0
14674,1.7,34994.0,1150.0,0,1,0,9.0
